CITY,,,SUB REGION,,,id_outlet,
,,,,,,66016-ANN-SIMPANG IV SIPIN-TELANAIPURA-JAMBI,110615
,,,,,,66015-BEL-PENYENGAT RENDAH-TELANAIPURA-JAMBI,110616
,,,,,,66014-WAW-PENYENGAT RENDAH-TELANAIPURA-JAMBI,110617
,,,,,,66013-FAT-SIMPANG IV SIPIN-TELANAIPURA-JAMBI,110618
,,,,,,66012-BAR-HANDIL JAYA-JELUTUNG-KOTA JAMBI,110619
,,,,,,66009-AKH-KENALI ASAM BAWAH-KOTA BARU-JAMBI,110620
,,,,,,66008-WAN-KENALI BESAR-ALAM BARAJO-JAMBI,110621
,,,,,,66004-HEN-PAYO LEBAR-JELUTUNG-JAMBI,110622
,,,,,,66002-SIT-OLAK KEMANG-DANAU TELUK-JAMBI,110623
,,,,,,66001_R1-YUA-SELAMAT-DANAU SIPIN-JAMBI,110624
,,,,,,53063-488-BANJER-TIKALA-MANADO,110625
,,,,,,53062-AIK-PAAL IV-TIKALA-MANADO,110626
,,,,,,53061-LOV-TIKALA BARU-TIKALA-MANADO,110627
,,,,,,53060-RIF-TIKALA BARU-TIKALA-MANADO,110628
,,,,,,53059-ELS-TAAS-TIKALA-MANADO,110629
,,,,,,53058-ALY-PAAL IV-TIKALA-MANADO,110630
,,,,,,53057-PIN-PAAL IV-TIKALA-MANADO,110631
,,,,,,53056-PRI-BANJER-TIKALA-MANADO,110632
,,,,,,53055-TWE-MAPANGET BARAT-MAPANGET-MANADO,110633
,,,,,,53054-ZON-MAPANGET BARAT-MAPANGET-MANADO,110634
,,,,,,53053-DEW-SINDULANG SATU-TUMINITING-MANADO,110635
,,,,,,53052-FEB-CALACA-WENANG-MANADO,110636
,,,,,,53049-AA -MAHAWU-TUMINITING-MANADO,110637
,,,,,,53048-NIA-MAHAWU-TUMINITING-MANADO,110638
,,,,,,53047-RIS-MAHAWU-TUMINITING-MANADO,110639
,,,,,,53046-ARI-ISLAM-TUMINITING-MANADO,110640
,,,,,,53045-JIH-TUMINTING-TUMINITING-MANADO,110641
,,,,,,53044-PUT-MAHAWU-TUMINITING-MANADO,110642
,,,,,,53043-TYO-WAWONASA-SINGKIL-MANADO,110643
,,,,,,53042-RI -SINGKIL SATU-SINGKIL-MANADO,110644
,,,,,,53041-YAY-KARAME-SINGKIL-MANADO,110645
,,,,,,53040-MIN-WAWONASA-SINGKIL-MANADO,110646
,,,,,,53039-RR -PAAL DUA-PAAL DUA-MANADO,110647
,,,,,,53038-PUT-BANJER-TIKALA-MANADO,110648
,,,,,,53037-BER-TIKALA ARES-TIKALA-MANADO,110649
,,,,,,53024-AYU-MALALAYANG SATU-MALALAYANG-MANADO,110650
,,,,,,53021-FAH-MAHAWU-TUMINITING-MANADO,110651
,,,,,,53017-PUT-SARIO KOTABARU-SARIO-MANADO,110652
,,,,,,53014_R14-TOT-BAHU-MALALAYANG-MANADO,110653
,,,,,,53011-KIR-PAKOWA-WANEA-MANADO,110654
,,,,,,53005_R1-PLA-BAHU-MALALAYANG-MANADO,110655
,,,,,,53004-EBY-TUMUMPA DUA-TUMINITING-MANADO,110656
,,,,,,53003_R5-AC -DENDENGAN DALAM-PAAL DUA-MANADO,110657
,,,,,,53002-NIA-BAHU-MALALAYANG-MANADO,110658
,,,,,,53001-ANU-BAHU-MALALAYANG-MANADO,110659
,,,,,,74059-45 -SIMPANG EMPAT-PEKANBARU KOTA-PEKANBARU,110660
,,,,,,74049-MAS-TANGKERANG TENGAH-MARPOYAN DAMAI-PEKANBARU,110661
,,,,,,74040-ZIP-SIDOMULYO TIMUR-MARPOYAN DAMAI-PEKANBARU,110662
,,,,,,74036-PRI-MAHARATU-MARPOYAN DAMAI-PEKANBARU,110663
,,,,,,975099_R1-SON-PARITTOKAYA-PONTIANAK SELATAN-PONTIANAK,110664
,,,,,,44050-DJI-SUNGAIJAWI DALAM-PONTIANAK BARAT-PONTIANAK,110665
,,,,,,44049-ARK-SUNGAIJAWI DALAM-PONTIANAK BARAT-PONTIANAK,110666
,,,,,,44042-ALM-DALAMBUGIS-PONTIANAK TIMUR-PONTIANAK,110667
,,,,,,44040-NAZ-TAMBELANSAMPIT-PONTIANAK TIMUR-PONTIANAK,110668
,,,,,,44038-MAN-PALLIMA-PONTIANAK BARAT-PONTIANAK,110669
,,,,,,44037-AFI-PALLIMA-PONTIANAK BARAT-PONTIANAK,110670
,,,,,,44035-MUT-SUNGAIJAWI-PONTIANAK KOTA-PONTIANAK,110671
,,,,,,44034-YEN-SUNGAIJAWI DALAM-PONTIANAK BARAT-PONTIANAK,110672
,,,,,,44033-ICH-PALLIMA-PONTIANAK BARAT-PONTIANAK,110673
,,,,,,44030-WAL-SUNGAIBANGKONG-PONTIANAK KOTA-PONTIANAK,110674
,,,,,,44029-WIJ-SUNGAIBELIUNG-PONTIANAK BARAT-PONTIANAK,110675
,,,,,,44028-OKY-SUNGAIJAWI-PONTIANAK KOTA-PONTIANAK,110676
,,,,,,44027_R1-KIK-TANJUNGHULU-PONTIANAK TIMUR-PONTIANAK,110677
,,,,,,44026-JIT-BENUAMELAYU LAUT-PONTIANAK SELATAN-PONTIANAK,110678
,,,,,,44025-RAM-PARITTOKAYA-PONTIANAK SELATAN-PONTIANAK,110679
,,,,,,44024-YAN-BANJAR SERASAN-PONTIANAK TIMUR-PONTIANAK,110680
,,,,,,44023-TOP-TANJUNGHULU-PONTIANAK TIMUR-PONTIANAK,110681
,,,,,,44022-TIR-SIANTAN HULU-PONTIANAK UTARA-PONTIANAK,110682
,,,,,,44021-KIN-BANGKA BELITUNGDARAT-PONTIANAK TENGGARA-PONTIANAK,110683
,,,,,,44016-RIA-TENGAH-PONTIANAK KOTA-PONTIANAK,110684
,,,,,,44015-R1-ARD-PARITTOKAYA-PONTIANAK SELATAN-PONTIANAK,110685
,,,,,,44010_R2-MEC-SUNGAIBANGKONG-PONTIANAK KOTA-PONTIANAK,110686
,,,,,,44007-HIK-SUNGAIJAWI-PONTIANAK KOTA-PONTIANAK,110687
,,,,,,44006-R1-ASA-SUNGAIBANGKONG-PONTIANAK KOTA-PONTIANAK,110688
,,,,,,44003-YUA-MARIANA-PONTIANAK KOTA-PONTIANAK,110689
,,,,,,44002-GOL-SUNGAIJAWI LUAR-PONTIANAK BARAT-PONTIANAK,110690
,,,,,,44001-ABA-SUNGAIJAWI-PONTIANAK KOTA-PONTIANAK,110691
,,,,,,43034_R1-AF -PALANGKA-JEKAN RAYA-PALANGKARAYA,110692
,,,,,,43017-INT-KALAMPANGAN-SABANGAU-PALANGKARAYA,110693
,,,,,,43013-KEJ-PAHANDUT-PAHANDUT-PALANGKARAYA,110694
,,,,,,43001-ARU-LANGKAI-PAHANDUT-PALANGKARAYA,110695
,,,,,,42050-ORB-BELITUNG SELATAN-BANJARMASIN BARAT-BANJARMASIN,110696
,,,,,,42049-SPA-MELAYU-BANJARMASIN TENGAH-BANJARMASIN,110697
,,,,,,42047-AFW-ANTASAN BESAR-BANJARMASIN TENGAH-BANJARMASIN,110698
,,,,,,42046-ABI-TELUK TIRAM-BANJARMASIN BARAT-BANJARMASIN,110699
,,,,,,42045-NAB-TELUK TIRAM-BANJARMASIN BARAT-BANJARMASIN,110700
,,,,,,42044-BET-TELUK DALAM-BANJARMASIN TENGAH-BANJARMASIN,110701
,,,,,,42042-ALM-KELAYAN BARAT-BANJARMASIN SELATAN-BANJARMASIN,110702
,,,,,,42041-PON-KELAYAN BARAT-BANJARMASIN SELATAN-BANJARMASIN,110703
,,,,,,42039-RAR-PEMURUS DALAM-BANJARMASIN SELATAN-BANJARMASIN,110704
,,,,,,42037-PER-ALALAK UTARA-BANJARMASIN UTARA-BANJARMASIN,110705
,,,,,,42036-NAA-KURIPAN-BANJARMASIN TIMUR-BANJARMASIN,110706
,,,,,,42035-CEN-ALALAK UTARA-BANJARMASIN UTARA-BANJARMASIN,110707
,,,,,,42034-BIG-SUNGAI MIAI-BANJARMASIN UTARA-BANJARMASIN,110708
,,,,,,42033-NAY-PEMURUS LUAR-BANJARMASIN TIMUR-BANJARMASIN,110709
,,,,,,42032-AGU-PEMURUS LUAR-BANJARMASIN TIMUR-BANJARMASIN,110710
,,,,,,42031-LIA-KEBUN BUNGA-BANJARMASIN TIMUR-BANJARMASIN,110711
,,,,,,42030-IKH-PANGERAN-BANJARMASIN UTARA-BANJARMASIN,110712
,,,,,,42029-YAY-PASAR LAMA-BANJARMASIN TENGAH-BANJARMASIN,110713
,,,,,,42028-ELT-ALALAK SELATAN-BANJARMASIN UTARA-BANJARMASIN,110714
,,,,,,42027-SET-KUIN CERUCUK-BANJARMASIN BARAT-BANJARMASIN,110715
,,,,,,42026_R1-RIZ-TANJUNG PAGAR-BANJARMASIN SELATAN-BANJARMASIN,110716
,,,,,,42023_R1-BER-KUIN SELATAN-BANJARMASIN BARAT-BANJARMASIN,110717
,,,,,,42022-BLE-BELITUNG SELATAN-BANJARMASIN BARAT-BANJARMASIN,110718
,,,,,,42021-SUG-ALALAK UTARA-BANJARMASIN UTARA-BANJARMASIN,110719
,,,,,,42020-YAZ-KUIN UTARA-BANJARMASIN UTARA-BANJARMASIN,110720
,,,,,,42019-ZAI-KUIN SELATAN-BANJARMASIN BARAT-BANJARMASIN,110721
,,,,,,42018-SHE-SUNGAI MIAI-BANJARMASIN UTARA-BANJARMASIN,110722
,,,,,,42017-MAR-KUIN UTARA-BANJARMASIN UTARA-BANJARMASIN,110723
,,,,,,42016-PON-ALALAK UTARA-BANJARMASIN UTARA-BANJARMASIN,110724
,,,,,,42013-BB -MURUNG RAYA-BANJARMASIN SELATAN-BANJARMASIN,110725
,,,,,,42012-ZAH-KELAYAN DALAM-BANJARMASIN SELATAN-BANJARMASIN,110726
,,,,,,42011-SNI-TANJUNG PAGAR-BANJARMASIN SELATAN-BANJARMASIN,110727
,,,,,,42010-AMA-PEMURUS DALAM-BANJARMASIN SELATAN-BANJARMASIN,110728
,,,,,,42009-ARJ-TELUK DALAM-BANJARMASIN TENGAH-BANJARMASIN,110729
,,,,,,42008_R1-DOA-KELAYAN LUAR-BANJARMASIN TENGAH-BANJARMASIN,110730
,,,,,,42006-AZ -PEMURUS LUAR-BANJARMASIN TIMUR-BANJARMASIN,110731
,,,,,,42005-FUT-KURIPAN-BANJARMASIN TIMUR-BANJARMASIN,110732
,,,,,,42003-RIF-PEKAPURAN RAYA-BANJARMASIN TIMUR-BANJARMASIN,110733
,,,,,,42002-ZAT-KELAYAN TIMUR-BANJARMASIN SELATAN-BANJARMASIN,110734
,,,,,,42001-IMC-KELAYAN TIMUR-BANJARMASIN SELATAN-BANJARMASIN,110735
,,,,,,41050-FAZ-MANGGAR-BALIKPAPAN TIMUR-KOTA BALIKPAPAN,110736
,,,,,,41048_R2-ALB-BATU AMPAR-BALIKPAPAN UTARA-BALIKPAPAN,110737
,,,,,,41047-RIS-LAMARU-BALIKPAPAN TIMUR-KOTA BALIKPAPAN,110738
,,,,,,41044-RAT-KLANDASAN ULU-BALIKPAPAN KOTA-KOTA BALIKPAPAN,110739
,,,,,,41040-VIY-MANGGAR-BALIKPAPAN TIMUR-KOTA BALIKPAPAN,110740
,,,,,,41039-ANN-LAMARU-BALIKPAPAN TIMUR-KOTA BALIKPAPAN,110741
,,,,,,41036-BUD-TELAGA SARI-BALIKPAPAN KOTA-KOTA BALIKPAPAN,110742
,,,,,,41031-B4UNDEFINED-BARU ULU-BALIKPAPAN BARAT-KOTA BALIKPAPAN,110743
,,,,,,41020_R1-DE--KARANG REJO-BALIKPAPAN TENGAH-BALIKPAPAN,110744
,,,,,,41016_R5-SAL-MUARARAPAK-BALIKPAPAN UTARA-BALIKPAPAN,110745
,,,,,,22920-RAM-BUGIS-SUMBAWA-SUMBAWA,110746
,,,,,,22919-AMI-SEKETENG-SUMBAWA-SUMBAWA,110747
,,,,,,22918-Q C-SEKETENG-SUMBAWA-SUMBAWA,110748
,,,,,,22917-STA-SEKETENG-SUMBAWA-SUMBAWA,110749
,,,,,,22915C-BRANG BARA-SUMBAWA-SUMBAWA,110750
,,,,,,22915-NUS-BUGIS-SUMBAWA-SUMBAWA,110751
,,,,,,22914-GRE-SEKETENG-SUMBAWA-SUMBAWA,110752
,,,,,,22913-WAH-BRANG BARA-SUMBAWA-SUMBAWA,110753
,,,,,,22912-AFA-BUGIS-SUMBAWA-SUMBAWA,110754
,,,,,,22911-PUT-SEKETENG-SUMBAWA-SUMBAWA,110755
,,,,,,22910-JLY-BRANG BARA-SUMBAWA-SUMBAWA,110756
,,,,,,22909-SER-BUGIS-SUMBAWA-SUMBAWA,110757
,,,,,,22908-RED-SEKETENG-SUMBAWA-SUMBAWA,110758
,,,,,,22907-BLO-SEKETENG-SUMBAWA-SUMBAWA,110759
,,,,,,22905-AWA-BRANG BARA-SUMBAWA-SUMBAWA,110760
,,,,,,22904-HMM-BRANG BARA-SUMBAWA-SUMBAWA,110761
,,,,,,22902-DIN-UMA SIMA-SUMBAWA-SUMBAWA,110762
,,,,,,23814-CIN-TERARA-TERARA-LOMBOK TIMUR,110763
,,,,,,23812-RAK-RAKAM-SELONG-LOMBOK TIMUR,110764
,,,,,,23809-NAY-SANDU BAYA-SELONG-LOMBOK TIMUR,110765
,,,,,,23807-SEK-PANCOR-SELONG-LOMBOK TIMUR,110766
,,,,,,23805-SIM-SELONG-SELONG-LOMBOK TIMUR,110767
,,,,,,23804-SEM-PAOKMOTONG-MASBAGIK-LOMBOK TIMUR,110768
,,,,,,23803-BAJ-PAOKMOTONG-MASBAGIK-LOMBOK TIMUR,110769
,,,,,,23802-GHA-MASBAGIK SELATAN-MASBAGIK-LOMBOK TIMUR,110770
,,,,,,23801-KAR-DASAN LEKONG-SUKAMULIA-LOMBOK TIMUR,110771
,,,,,,22430-ZEG-JEMBERLOR-PATRANG-JEMBER,110772
,,,,,,22429-MY -SUMBERSARI-SUMBERSARI-JEMBER,110773
,,,,,,22428-H3 -JEMBERKIDUL-KALIWATES-JEMBER,110774
,,,,,,22427-R1-GRA-PRINGGOWIRAWAN-SUMBERBARU-JEMBER,110775
,,,,,,22426-R1-ERF-PRINGGOWIRAWAN-SUMBERBARU-JEMBER,110776
,,,,,,22425-RIY-PALERAN-UMBULSARI-JEMBER,110777
,,,,,,22424-R1-RIZ-PALERAN-UMBULSARI-JEMBER,110778
,,,,,,22423-RAF-GUMUKSARI-KALISAT-JEMBER,110779
,,,,,,22422-R1-TAT -CUMEDAK-SUMBERJAMBE-JEMBER,110780
,,,,,,22421-FIE-CUMEDAK-SUMBERJAMBE-JEMBER,110781
,,,,,,22420-UGI-CUMEDAK-SUMBERJAMBE-JEMBER,110782
,,,,,,22419-H C-GEBANG-PATRANG-JEMBER,110783
,,,,,,22418-R1-ND -CURAHTAKIR-TEMPUREJO-JEMBER,110784
,,,,,,22417-R1-MEE-SIDODADI-TEMPUREJO-JEMBER,110785
,,,,,,22416-RYA-TEMPUREJO-TEMPUREJO-JEMBER,110786
,,,,,,22415-R1-AL -CURAHTAKIR-TEMPUREJO-JEMBER,110787
,,,,,,22414_R2-NAV-SANENREJO-TEMPUREJO-JEMBER,110788
,,,,,,22412-SIT-KARANGHARJO-SILO-JEMBER,110789
,,,,,,22410-CIN-KALISAT-KALISAT-JEMBER,110790
,,,,,,22409-WIN-SUMBERWRINGIN-SUKOWONO-JEMBER,110791
,,,,,,22407-RIS-WIROLEGI-SUMBERSARI-JEMBER,110792
,,,,,,22406-EGA-KEBONSARI-SUMBERSARI-JEMBER,110793
,,,,,,22405-R1-WIS-MANGLI-KALIWATES-JEMBER,110794
,,,,,,22404_R1-PUT-MAYANG-MAYANG-JEMBER,110795
,,,,,,22403-R1-RIF-TEGALWARU-MAYANG-JEMBER,110796
,,,,,,22401_R1-WIN-PATEMPURAN-KALISAT-JEMBER,110797
,,,,,,21870-99CEL-KEDURUS-KARANGPILANG-SURABAYA,110798
,,,,,,21868-YUS-GUNUNG ANYAR-GUNUNG ANYAR-SURABAYA,110799
,,,,,,21864-TK -DUKUH SUTOREJO-MULYOREJO-SURABAYA,110800
,,,,,,21863-FAN-WONOKUSUMO-SEMAMPIR-SURABAYA,110801
,,,,,,21861-SEM-SIDOTOPO WETAN-KENJERAN-SURABAYA,110802
,,,,,,21858-MBO-WONOKROMO-WONOKROMO-SURABAYA,110803
,,,,,,21856-AMA-LONTAR-SAMBIKEREP-SURABAYA,110804
,,,,,,21854-MAM-BRINGIN-SAMBIKEREP-SURABAYA,110805
,,,,,,21852-VIR-BALONGSARI-TANDES-SURABAYA,110806
,,,,,,21848-BER-BRINGIN-SAMBIKEREP-SURABAYA,110807
,,,,,,21846-MED-BRINGIN-SAMBIKEREP-SURABAYA,110808
,,,,,,21845-TIG-SEMEMI-BENOWO-SURABAYA,110809
,,,,,,21844-RIZ-SEMEMI-BENOWO-SURABAYA,110810
,,,,,,21842-SHE-MANUKAN KULON-TANDES-SURABAYA,110811
,,,,,,21840-SOL-SEMEMI-BENOWO-SURABAYA,110812
,,,,,,21839-AVI-SEMEMI-BENOWO-SURABAYA,110813
,,,,,,21838-FAR-PAKAL-PAKAL-SURABAYA,110814
,,,,,,21835-NAD-BABAT JERAWAT-PAKAL-SURABAYA,110815
,,,,,,21832-SAN-BALONGSARI-TANDES-SURABAYA,110816
,,,,,,21831-KRO-BALONGSARI-TANDES-SURABAYA,110817
,,,,,,21830-ADI-JEPARA-BUBUTAN-SURABAYA,110818
,,,,,,21828-MUS-KALIJUDAN-MULYOREJO-SURABAYA,110819
,,,,,,21827-PEL-KAPASAN-SIMOKERTO-SURABAYA,110820
,,,,,,21825_R1-Q T-JEPARA-BUBUTAN-SURABAYA,110821
,,,,,,21822_R1-ELS-SIDODADI-SIMOKERTO-SURABAYA,110822
,,,,,,21821-BLU-MOROKREMBANGAN-KREMBANGAN-SURABAYA,110823
,,,,,,21820-RIZ-SIMOLAWANG-SIMOKERTO-SURABAYA,110824
,,,,,,21819-ART-SIMOLAWANG-SIMOKERTO-SURABAYA,110825
,,,,,,21818-OPI-SIMOLAWANG-SIMOKERTO-SURABAYA,110826
,,,,,,21817-RAY-DUKUH SUTOREJO-MULYOREJO-SURABAYA,110827
,,,,,,21812-O C-BULAK BANTENG-KENJERAN-SURABAYA,110828
,,,,,,21810-WAR-TANAH KALIKEDINDING-KENJERAN-SURABAYA,110829
,,,,,,21809-OCA-KAPASMADYA BARU-TAMBAKSARI-SURABAYA,110830
,,,,,,21808-MIR-KREMBANGAN UTARA-PABEAN CANTIKAN-SURABAYA,110831
,,,,,,21807-FAR-PERAK TIMUR-PABEAN CANTIKAN-SURABAYA,110832
,,,,,,21806-MAS-JEPARA-BUBUTAN-SURABAYA,110833
,,,,,,21804-IQB-AMPEL-SEMAMPIR-SURABAYA,110834
,,,,,,21803-AYU-AMPEL-SEMAMPIR-SURABAYA,110835
,,,,,,21802-TIT-WONOKUSUMO-SEMAMPIR-SURABAYA,110836
,,,,,,21801-8 C-WONOKUSUMO-SEMAMPIR-SURABAYA,110837
,,,,,,966089_R3-ELY-KARANG PULE-SEKARBELA-MATARAM,110838
,,,,,,27029-SKY-MONJOK BARAT-SELAPRANG-MATARAM,110839
,,,,,,27028-VEL-DASAN AGUNG-SELAPRANG-MATARAM,110840
,,,,,,27027-SMA-DASAN AGUNG BARU-SELAPRANG-MATARAM,110841
,,,,,,27026-RIA-PUNIA-MATARAM-MATARAM,110842
,,,,,,27024-PAN-SELAGALAS-SANDUBAYA-MATARAM,110843
,,,,,,27020-GRI-PAGUTAN BARAT-MATARAM-MATARAM,110844
,,,,,,27019-LAW-DASAN AGUNG BARU-SELAPRANG-MATARAM,110845
,,,,,,27017-AME-BERTAIS-SANDUBAYA-MATARAM,110846
,,,,,,27016-NIW-KARANG BARU-SELAPRANG-MATARAM,110847
,,,,,,27015-ROY-PUNIA-MATARAM-MATARAM,110848
,,,,,,27013_R1-AME-KARANG PULE-SEKARBELA-MATARAM,110849
,,,,,,27012-CIN-PAGESANGAN-MATARAM-MATARAM,110850
,,,,,,27011-IBN-MONJOK-SELAPRANG-MATARAM,110851
,,,,,,27010_R5-PRI-PAGESANGAN BARAT-MATARAM-MATARAM,110852
,,,,,,27009-KEI-CAKRANEGARA BARAT-CAKRANEGARA-MATARAM,110853
,,,,,,27007-SHA-BERTAIS-SANDUBAYA-MATARAM,110854
,,,,,,27006-JUL-BERTAIS-SANDUBAYA-MATARAM,110855
,,,,,,27005-BUS-PAGUTAN-MATARAM-MATARAM,110856
,,,,,,27004-BOC-AMPENAN TENGAH-AMPENAN-MATARAM,110857
,,,,,,27003-ART-KEKALIK JAYA-SEKARBELA-MATARAM,110858
,,,,,,27002-IND-KEKALIK JAYA-SEKARBELA-MATARAM,110859
,,,,,,27001_R1-RAS-TANJUNG KARANG-SEKARBELA-MATARAM,110860
,,,,,,21039-MEM-DAUH PURI KELOD-DENPASAR BARAT-DENPASAR,110861
,,,,,,21038-PUT-SESETAN-DENPASAR SELATAN-DENPASAR,110862
,,,,,,21036-KEN-SESETAN-DENPASAR SELATAN-DENPASAR,110863
,,,,,,21035-RAI-SESETAN-DENPASAR SELATAN-DENPASAR,110864
,,,,,,21034-CEN-SESETAN-DENPASAR SELATAN-DENPASAR,110865
,,,,,,21033-ABD-SESETAN-DENPASAR SELATAN-DENPASAR,110866
,,,,,,21032-RAI-SESETAN-DENPASAR SELATAN-DENPASAR,110867
,,,,,,21031-RAI-PANJER-DENPASAR SELATAN-DENPASAR,110868
,,,,,,21030-LHO-SUMERTA-DENPASAR TIMUR-DENPASAR,110869
,,,,,,21029-SAN-SUMERTA KELOD-DENPASAR TIMUR-DENPASAR,110870
,,,,,,21028-SES-SUMERTA KAUH-DENPASAR TIMUR-DENPASAR,110871
,,,,,,21026_R1-WIR-DANGIN PURI KAUH-DENPASAR UTARA-DENPASAR,110872
,,,,,,21024-WAR-PEGUYANGAN-DENPASAR UTARA-DENPASAR,110873
,,,,,,21022_R1-LAX-TEGAL KERTHA-DENPASAR BARAT-DENPASAR,110874
,,,,,,21021_R1-ADI-TEGAL HARUM-DENPASAR BARAT-DENPASAR,110875
,,,,,,21020_R1-AMC-PADANGSAMBIAN-DENPASAR BARAT-DENPASAR,110876
,,,,,,21019_R1-SUR-PADANG SAMBIAN KAJA-DENPASAR BARAT-DENPASAR,110877
,,,,,,21018-ANG-PEGUYANGAN KANGIN-DENPASAR UTARA-DENPASAR,110878
,,,,,,21017-STA-UBUNG-DENPASAR UTARA-DENPASAR,110879
,,,,,,21016-SEV-PEGUYANGAN KAJA-DENPASAR UTARA-DENPASAR,110880
,,,,,,21015-NAY-PEMECUTAN-DENPASAR BARAT-DENPASAR,110881
,,,,,,21014-PES-PEMECUTAN KELOD-DENPASAR BARAT-DENPASAR,110882
,,,,,,21013_R1-SUM-TEGAL KERTA-DENPASAR BARAT-DENPASAR,110883
,,,,,,21012_R1-AND-TEGAL KERTHA-DENPASAR BARAT-DENPASAR,110884
,,,,,,21011-LIN-PEMECUTAN KAJA-DENPASAR UTARA-DENPASAR,110885
,,,,,,21010_R1-DIM-PADANGSAMBIAN KELOD-DENPASAR BARAT-DENPASAR,110886
,,,,,,21009_R1-SAT-PEGUYANGAN-DENPASAR UTARA-DENPASAR,110887
,,,,,,21008-ANI-PADANGSAMBIAN KELOD-DENPASAR BARAT-DENPASAR,110888
,,,,,,21007_R1-CX -PADANG SAMBIAN KAJA-DENPASAR BARAT-DENPASAR,110889
,,,,,,21006-KUR-SANUR KAUH-DENPASAR SELATAN-DENPASAR,110890
,,,,,,21005-TUR-SANUR KAUH-DENPASAR SELATAN-DENPASAR,110891
,,,,,,21004_R1-F&A-SANUR KAJA-DENPASAR SELATAN-DENPASAR,110892
,,,,,,21003-TRI-PEMECUTAN KELOD-DENPASAR BARAT-DENPASAR,110893
,,,,,,21002-BHA-PADANGSAMBIAN-DENPASAR BARAT-DENPASAR,110894
,,,,,,21001-UFO-PADANG SAMBIAN KAJA-DENPASAR BARAT-DENPASAR,110895
,,,,,,11715-OPS-KEBONAGUNG-IMOGIRI-BANTUL,110896
,,,,,,11709-LIN-SRIHARJO-IMOGIRI-BANTUL,110897
,,,,,,11708-ARD-PATALAN-JETIS-BANTUL,110898
,,,,,,11704-PIN-GUWOSARI-PAJANGAN-BANTUL,110899
,,,,,,11703-CHO-PANGGUNGHARJO-SEWON-BANTUL,110900
,,,,,,11701_R2-RUS-TAMANTIRTO-KASIHAN-BANTUL,110901
,,,,,,17046-CYD-CIKIDANG-CILONGOK-BANYUMAS,110902
,,,,,,17041-WUL-KRACAK-AJIBARANG-BANYUMAS,110903
,,,,,,23815-CEL-TERARA-TERARA-LOMBOK TIMUR,110904
,,,,,,80112-77 -WARUDOYONG-WARUDOYONG-SUKABUMI,110905
,,,,,,80111-RAI-BENTENG-WARUDOYONG-SUKABUMI,110906
,,,,,,80110-MEG-BENTENG-WARUDOYONG-SUKABUMI,110907
,,,,,,80109-YOP-BENTENG-WARUDOYONG-SUKABUMI,110908
,,,,,,73027-CHI-LUBUK LINTAH-KURANJI-PADANG,110909
,,,,,,73016-AHK-LUBUK BUAYA-KOTO TANGAH-PADANG,110910
,,,,,,73011-RIT-KAPALO KOTO-PAUH-PADANG,110911
,,,,,,73010_R1-ARI-PADANG PASIR-PADANG BARAT-PADANG,110912
,,,,,,73006-MAR-DADOK TUNGGUL HITAM-KOTO TANGAH-PADANG,110913
,,,,,,66032-SUR-LEGOK-DANAU SIPIN-JAMBI,110914
,,,,,,44039-HIL-SAIGON-PONTIANAK TIMUR-PONTIANAK,110915
,,,,,,44008-GAD-SUNGAIBANGKONG-PONTIANAK KOTA-PONTIANAK,110916
,,,,,,971096_R6-TK -PALANGKA-JEKAN RAYA-PALANGKARAYA,110917
,,,,,,971095_R5-SAR-MENTENG-JEKAN RAYA-PALANGKARAYA,110918
,,,,,,43038_R1-HAS-PALANGKA-JEKAN RAYA-PALANGKARAYA,110919
,,,,,,43037-ADI-MENTENG-JEKAN RAYA-KOTA PALANGKARAYA,110920
,,,,,,43036_R1-VIR-PAHANDUT-PAHANDUT-PALANGKARAYA,110921
,,,,,,43035_R1-RZM-PANARUNG-PAHANDUT-PALANGKARAYA,110922
,,,,,,43033_R1-AGU-MENTENG-JEKAN RAYA-PALANGKARAYA,110923
,,,,,,43032_R1-PJ -PALANGKA-JEKAN RAYA-PALANGKARAYA,110924
,,,,,,43031-LIS-BANTURUNG-BUKIT BATU-PALANGKARAYA,110925
,,,,,,43029_R1-IYA-PAHANDUT-PAHANDUT-PALANGKARAYA,110926
,,,,,,43025-BUD-MENTENG-JEKAN RAYA-PALANGKARAYA,110927
,,,,,,43024-HAF-BUKIT TUNGGAL-JEKAN RAYA-PALANGKARAYA,110928
,,,,,,43023-LEH-TANGKILING-BUKIT BATU-PALANGKARAYA,110929
,,,,,,43022-DEL-TANGKILING-BUKIT BATU-PALANGKARAYA,110930
,,,,,,43021-DEL-TANGKILING-BUKIT BATU-PALANGKARAYA,110931
,,,,,,43020-AMA-MENTENG-JEKAN RAYA-PALANGKARAYA,110932
,,,,,,43018-NAJ-KALAMPANGAN-SABANGAU-PALANGKARAYA,110933
,,,,,,43016-AIS-KERENG BANGKIRAI-SABANGAU-PALANGKARAYA,110934
,,,,,,43015-AIS-KERENG BANGKIRAI-SABANGAU-PALANGKARAYA,110935
,,,,,,43014_R2-STA-MENTENG-JEKAN RAYA-PALANGKARAYA,110936
,,,,,,43012_R4-NAB-MENTENG-JEKAN RAYA-PALANGKARAYA,110937
,,,,,,43011-SIM-PANARUNG-PAHANDUT-PALANGKARAYA,110938
,,,,,,43010_R2-ZAH-PALANGKA-JEKAN RAYA-PALANGKARAYA,110939
,,,,,,43009-ZHU-MENTENG-JEKAN RAYA-PALANGKARAYA,110940
